Mean_Atomic_Radius,Atomic_Size_Diff,Avg_Tm,Std_Dev_Tm,H_mix,Std_Dev_H_mix,S_mix,EN,Std_Dev_EN,VEC,Std_Dev_VEC,Mean_Bulk_Mod,Std_Dev_Bulk_Mod,Phase
-0.5307670342,-0.3661394044,-0.2778776426,-0.08894869489,0.6469139391,-0.5635718102,0.2136908756,0.7145274908,-0.9937606174,0.6734194395,0.6150656265,0.724912761,-0.335755061,FCC_SS
0.7844662256,1.307651208,0.5543871263,-0.5432084176,-1.012300025,0.7622313715,-0.6740581506,-0.9864873329,-0.3966833917,-0.8414913878,-1.101249161,-1.077153551,-0.2691640349,BCC_SS
0.4394703764,-0.4703498984,0.4718390648,1.607059551,-1.526094707,1.313686446,0.2468388019,-0.3308866572,1.022137289,-0.6196739676,-0.2191476942,-0.4232777958,1.473924908,BCC_SS
1.106425488,1.394147206,0.6986381322,-0.6569597891,-0.5253773387,0.3909240487,0.4751699998,-1.322451645,0.3345590457,-1.066079949,-1.426642016,-1.217241645,-0.5232653908,BCC_SS
-0.1338927127,0.3545289108,-0.8350599479,0.6919636703,-0.2009036484,-0.003674224053,0.04013050619,0.5692436089,-0.03457343221,0.2712615378,1.173391053,0.1450391577,0.4457602876,Im
-0.5595023002,-0.5205660027,-0.8703430586,0.03292262914,2.233433695,0.2495960663,-0.3809924322,1.464222624,-1.232343139,2.113074684,0.6343020641,0.3477656621,-0.5057149046,FCC_SS
-1.836469123,-1.112442969,0.128623873,-1.290245229,0.9750060319,-1.508644805,-1.657003517,0.96967643,-0.629934351,1.495888948,0.3478738872,1.288110645,-1.387483099,FCC_SS
0.8079482306,1.305631078,1.030035721,0.01308794088,0.2349405395,-0.8149518166,0.4740909485,-0.5154325447,1.232424229,-0.5644015284,-0.3897338961,-0.4590393463,1.207736857,Im
1.90976857,0.05946297547,0.6610885691,-0.4939198566,0.5717118861,-0.7147565301,-0.9042957623,-1.738877417,-0.1001256032,-1.553303204,-2.179350889,-1.871943692,-1.858235329,BCC_SS
1.516894263,0.4132276854,1.28512131,0.3567783156,0.8621813535,-0.3450961971,0.531081368,-1.513478211,-0.3213530357,-1.049444988,-1.386969144,-0.961741865,0.1598316499,BCC_SS
0.03596928551,0.570030839,-1.088460484,1.096871857,-0.426116431,-0.07939671855,0.5051885375,0.2598904455,-0.1455217234,0.005580339462,1.192206296,-0.0722951491,0.7198974622,Im
0.6797012154,0.4487633863,-2.235243599,-0.03728425944,1.357896041,-1.016917095,-1.951734847,-0.7692517273,0.8517671834,-2.030658449,1.64980436,-2.152394756,-0.6331056434,Im
0.0408919027,0.5694629595,-1.108228534,1.106698269,-0.4224676477,-0.07552693085,0.5348941189,0.2391535585,-0.16923489,-0.01295777537,1.182039228,-0.08741432759,0.7095560142,Im
1.438193082,0.1176135857,0.6308071571,-0.3035019568,0.237413934,-0.5766579644,-1.537123768,-1.275233939,-0.401727143,-1.305157791,-1.752445338,-1.851274184,-1.813246012,BCC_SS
-1.108636875,-1.376054777,-0.2927866836,-0.8355270034,-0.1289902708,0.2553815927,0.5402661584,0.04112623881,0.3893347572,0.6714400344,-0.04005161652,0.3831449511,-0.6779015072,FCC_SS
-0.7631892607,-0.7767806572,-0.03375540676,-1.706934864,1.350512845,-1.783119945,-0.7112808912,0.914147445,-1.545261642,0.7259481182,-0.1099414721,1.001496768,-1.86071884,FCC_PLUS_BCC
-0.05636246419,0.01187178662,-0.5285313925,0.7647327718,0.2715521985,-0.6142491482,-0.4489034039,-0.02470137342,-0.8223252829,-0.1322089823,0.7557589836,-0.02683894041,0.1711994914,Im
0.5317905318,-0.4237822385,0.2930623101,1.904184009,-2.855814507,1.727812608,-0.6541612921,-0.6091701793,-2.326386078,-1.455735433,-0.422608276,-1.313751402,0.02445433207,BCC_SS
1.505115879,0.4423778074,1.286251147,0.3337057587,0.8382517154,-0.3461383722,0.5106155689,-1.49943978,-0.3304885615,-1.02626216,-1.377233683,-0.9688509113,0.1760192059,BCC_SS
-1.243404586,-1.545384431,-0.2907919756,-0.756727094,-0.1829196722,0.3578971126,0.1002157648,-0.007985467286,0.4411086675,0.6659255157,0.002205791154,0.3383013692,-0.6550106044,FCC_SS
0.1196891267,0.676441176,-1.877475181,0.6848323516,-1.413812028,-0.3109603503,-0.8720423405,-0.3698220942,0.7128419832,-0.1810843012,0.84410638,-0.5357897822,0.6470527016,Im
0.8346664059,0.2793602489,1.523071316,0.03128295364,0.4886392524,-0.4090953546,0.6720817514,-0.5666072789,1.422018957,-0.5648424466,-0.6057709274,-0.3424570463,1.31274468,BCC_SS
0.7906457072,0.3729561989,0.4912939032,2.000123136,-1.579411242,1.555614916,0.3879925671,-0.6502015335,1.06575005,-1.538319681,-0.29384545,-0.7261038541,1.384233743,Im
0.6833738091,1.762318439,0.6126196942,-0.6317713016,0.08176505038,-0.8987542262,-0.02788229455,-1.050984768,0.3086703039,-0.6205971667,-0.5021966465,-1.114633305,-0.4488364807,Im
-1.906418356,-1.909417059,-0.9843959721,-1.866312771,0.9732736843,-1.290271559,-1.651329009,0.4609863395,0.5491034804,1.8603372,-0.07957840907,0.4491887617,-0.4809763973,FCC_SS
1.281526673,1.273471956,0.6086482114,-0.6315959713,-0.3714587616,0.3091854598,0.1179610441,-1.422343864,0.3161854334,-1.17272967,-1.48578976,-1.370628815,-0.6671034384,BCC_SS
-1.852822647,-1.119663036,0.1310406282,-1.294284853,0.9827700793,-1.515244263,-1.658751175,0.9674750731,-0.6352662071,1.517554017,0.3317077516,1.289312965,-1.40048205,FCC_SS
-1.11043679,-1.38761915,-0.2928867657,-0.8372894663,-0.1284671503,0.2578723454,0.5308317507,0.03955476827,0.3902535946,0.6706067177,-0.03972630513,0.3867526899,-0.676274802,FCC_SS
-0.8080438543,-1.705926382,0.00007995953089,-0.4442891134,-0.6298139892,0.9546671659,-0.5674748115,-0.2614410191,0.1594458093,0.1066977725,0.1087928693,0.1094225253,-0.8458945667,FCC_PLUS_BCC
-0.43652982,-0.2720460926,-0.6391622104,0.119330705,0.6553534393,0.01794561326,1.000911305,1.284976451,-0.8999046005,1.482235827,0.7643977589,0.6708413658,-0.2278318823,Im
-1.797836773,-2.040137041,-1.258940069,-1.949592184,0.8825973045,-1.156200742,-1.549810708,0.3449904938,0.8459538074,1.898394501,-0.1898854544,0.2364623839,-0.1989715914,FCC_SS
-0.503464906,-0.5910398753,0.2264118235,-0.2802735475,0.3085177074,1.173997171,-1.163055106,1.519468188,-0.9017044576,0.5361953549,-0.2512699998,1.444075718,-1.078778412,Im
1.1280798,0.8173041785,1.0516313,-0.05313396321,0.4777503589,-1.055883719,0.2345136712,-0.668180011,1.484302957,-0.6972189391,-0.5363765609,-0.6172765327,1.333611436,BCC_SS
-1.136883788,-1.271328821,-0.2634829982,-0.7945968475,-0.1391545168,0.2711265503,0.6346247677,0.04335067428,0.4439725435,0.650264538,-0.03576602239,0.41550778,-0.6518274929,FCC_SS
-0.03559623736,0.1786529693,-1.499668582,0.979493793,0.9700598578,0.7311811382,1.830216993,0.5028365705,-0.2544127641,0.3378467523,1.841987825,-0.1701617238,0.4359535564,FCC_PLUS_BCC
0.03847415098,0.5599038472,-1.110617982,1.095855344,-0.4303715262,-0.09039937075,0.5232646424,0.2553037223,-0.1786075224,-0.001964692851,1.179004743,-0.08062816264,0.7122351705,BCC_SS
-0.6330385721,-0.635289745,0.01686276722,-1.392921622,0.4960693182,-0.6568901103,0.09842230731,0.5412772093,-0.6684059269,0.54729268,0.2998646163,0.9073177741,-1.308270429,Im
1.262822694,1.281252882,0.6481034208,-0.6397649493,-0.2323161704,0.2717270484,0.3040323691,-1.460817514,0.2681718435,-1.198972062,-1.549407534,-1.280234753,-0.5610311117,BCC_SS
-9.488349681,-86.9607009,-9.065688494,-69.08288932,15.5079977,-73.14866437,-23.8618603,13.75625499,-76.97758759,79.44039464,-21.99334159,9.790249234,-71.64606022,FCC_SS
-0.02672490369,0.2589416442,-1.709333734,0.2637415517,-1.295108893,-0.1768979184,-0.788944417,-0.3440099559,0.7126546662,-0.01728946754,0.709790905,-0.4484274667,0.4151330344,Im
137.8434284,-3.257306518,4.152733568,-6.117773019,11.18095444,-11.72118697,-15.24264748,-128.8463142,-12.43489885,-6.81491844,-132.0941491,-9.435322947,-4.56230339,BCC_SS
-0.7959115678,-1.993217826,-0.6984119519,-1.118018801,-0.8983371209,0.6638442509,-1.346773634,-0.3077985941,0.3113820059,0.1809997757,-0.5544751023,-0.1397252049,-0.4518224203,FCC_SS
-0.2010469662,-0.03139144463,-1.728312782,0.1011975265,-1.161758312,-0.2306175231,-1.049159946,-0.3156598553,0.7525272994,0.06602301577,0.6219955939,-0.4314723297,0.3491660538,Im
0.7804232935,1.773731959,0.9659245886,0.06868853692,-0.4813940114,0.6719133585,1.107227287,-0.6741581931,1.34679815,-0.7783129954,-0.6744972825,-0.6774358414,1.131000117,Im
1.49579478,0.4370862216,1.286983396,0.3429093573,0.8335748819,-0.3354418558,0.5541292856,-1.496244693,-0.3261762217,-1.031266135,-1.378221927,-0.9608755215,0.1774737415,BCC_SS
0.3829182889,-0.7302612337,2.124691105,0.02097199862,-0.686721378,0.6203067483,0.4958670709,1.711286967,1.882145453,-0.3717316477,-1.362614055,2.207537896,1.860892889,BCC_SS
0.2040810266,1.369715699,-0.9182587767,0.972818648,-1.23197938,0.8366689807,1.44744981,-0.1069610463,0.300655372,-0.2295097886,1.521523871,-0.2820634271,0.8285397614,Im
0.8540596682,0.9221762993,0.9073177021,-0.2287164233,0.171268589,-0.6112213381,-0.2301416561,-0.6935214854,1.136902859,-0.6706190606,-0.6837327198,-0.7659272379,0.9812670512,BCC_SS
-0.275175035,-0.1208358641,-0.5514977528,0.2404680442,0.03597183136,-0.1466938514,-0.961190389,0.7297546698,-0.2204541957,0.7795604475,0.9483666479,0.6282431817,-0.06391818205,Im
-1.111146054,-0.9667703578,0.0004158791951,-1.505408166,1.276093265,-1.847107124,-0.6762963172,1.155662997,-1.413159304,1.111068812,0.08370489872,1.109347272,-1.839621595,FCC_SS
0.2953226582,1.28779347,0.05897429123,1.555654593,-1.729675428,1.37232168,0.1472292719,-0.4272255205,0.190724484,-0.3338597815,0.8531993876,-0.6054083961,0.8014565416,Im
-1.80403852,-2.046193464,-1.31334449,-1.97350345,0.9401849587,-1.296325805,-1.698943837,0.3789832783,0.8342996504,1.928633707,-0.2150009553,0.2256088722,-0.2124013629,FCC_SS
0.6090129,1.810568306,0.5739590721,-0.5455816519,0.02494947187,-0.8933771019,-0.7143214453,-0.948825084,-0.05432877957,-0.5414299211,-0.4507766226,-1.113997002,-0.3621228838,Im
1.004118369,1.275901418,0.4225822569,-1.729241185,0.2731287924,0.8035782802,-1.115939227,-1.23845077,0.00006584260135,-1.476785626,-1.917965876,-1.116165183,-0.384714137,BCC_SS
-0.5891763819,-0.6723592689,-0.009472124349,-1.30854948,0.3435986447,-0.557752498,0.3076701963,0.403588794,-0.46208866,0.4670294932,0.2919206805,0.8411325647,-1.175386823,Im
1.876480014,0.2370883252,0.6813182018,0.2471792625,-0.4197568582,1.143198127,-0.3579168293,-1.693703308,0.1966793533,-1.560338403,-1.232833481,-1.869907644,-1.390416949,BCC_SS
2.041482874,-0.008695262307,0.6259436496,0.3738697145,1.874594899,-1.220366878,-1.05487466,-2.02962514,-0.9459789934,-1.800001008,-2.753509831,-1.313420495,-0.1836566343,BCC_SS
0.3467390823,1.824687447,0.0045529433,0.2902672487,-1.708760079,1.834113802,1.418861815,-0.4382419611,0.9994354656,-0.2054614898,1.683229709,-0.451416133,0.4288783771,Im
1.722457853,0.3295153744,1.067484736,0.09800634016,0.85910444,-0.4413995711,0.1324483483,-1.691202938,-0.1476641795,-1.214448524,-1.563965157,-1.263912781,-0.2511962605,BCC_SS
-1.103915108,-1.380885397,-0.2826517396,-0.8420632597,-0.1258216024,0.2525780076,0.5042791459,0.02783087818,0.3790085192,0.6679224935,-0.04772317019,0.3827441044,-0.6727958229,FCC_SS
0.3098646991,0.6600028009,0.3419230088,-0.01286267441,-0.3413034199,-0.5902139437,-0.9654987006,-0.5181516623,-1.883017057,-0.5010121818,-0.2500559053,-0.5001191829,-0.3632350726,Im
0.9499800093,1.380329156,0.6297483356,-0.3590350213,0.08248204075,-0.7028089837,-1.124264703,-1.113245759,-0.09850182417,-0.8870432654,-0.9845426852,-1.68940185,-1.007354871,BCC_SS
0.9680334859,0.8167885362,1.426287314,0.07541017786,0.5743208592,-0.5820959823,1.791734435,-0.803091076,1.332224675,-0.6242488338,-0.6347060914,-0.4620754935,1.28165455,Im
0.4928979292,-0.5111929026,0.3731198399,1.870085103,-1.783580966,1.655488624,0.1299128932,-0.3865526121,1.039921556,-0.8253379043,-0.2682383839,-0.5985060017,1.516314571,BCC_SS
0.1510924861,1.2758516,-1.39329975,0.8320249248,0.01869700434,1.29558685,4.886211473,-0.3098912126,0.5916267535,-0.1769838678,1.528155548,-0.4899470992,0.3208778935,Im
-0.03587064271,0.178862119,-1.489533259,0.9706593356,0.9573854167,0.7217726662,1.811870942,0.4989502006,-0.2500240498,0.3460894489,1.822887943,-0.1690299571,0.4288810678,FCC_PLUS_BCC
-0.1818039744,-0.02882287447,-1.704318071,0.08034767431,-1.189093017,-0.2195464553,-1.060957281,-0.305329576,0.7450519728,0.07270691955,0.6422358061,-0.4096880993,0.3706706741,Im
0.1900183889,1.446156382,-1.609893272,1.452566363,-1.152982775,0.5421636992,1.104516238,-0.1335438292,0.1441383724,-0.2899076892,1.899433001,-0.3750900955,0.9847903994,Im
-0.1096561321,0.4425235674,-1.124281934,0.7642569828,-0.2716713283,0.1211736307,-0.1606368343,0.6814893532,-0.2760426946,0.2663821991,1.394429774,0.1040998272,0.6303442811,FCC_PLUS_BCC
1.52844465,0.4353247834,1.291817206,0.3422080316,0.8900939039,-0.355110895,0.522411058,-1.520548548,-0.3258027033,-1.039713099,-1.376283287,-0.9587939381,0.1905451324,BCC_SS
0.2522930616,1.5700228,-1.84340674,1.172285154,-1.385401612,1.380478089,0.04828757537,-0.1830767437,0.8364075493,-0.1862148981,2.148762817,-0.6538671579,0.6118493511,FCC_SS
-0.1585111639,0.8185519449,-0.6475471212,-0.1162255167,-0.6588803032,1.005783676,0.02752580368,0.9538957208,-0.01196186957,0.9569891987,0.9427180218,0.5480918112,0.08246210907,Im
1.940293064,0.1784278018,0.7503565685,-0.5118245879,0.4401426362,-0.7264565888,-0.6768589916,-1.855072827,0.1011746941,-1.409733932,-1.774187477,-1.814944919,-1.829288323,BCC_SS
0.2965199485,1.585237362,-1.829027672,1.283118075,-1.617736609,1.363363256,-0.7074001698,-0.2447827977,0.9150521609,-0.1922968355,2.335858781,-0.7671642373,0.5865500231,FCC_SS
-1.556436131,-0.985994368,0.09270146103,-1.357286177,1.120082182,-1.63811972,-1.249677403,1.06068287,-0.9327516907,1.364129563,0.2271802422,1.227045557,-1.528181813,FCC_PLUS_BCC
-1.795793982,-1.099022786,0.1204454575,-1.261017875,0.9693108532,-1.487601335,-1.602925872,0.9692195196,-0.6299619991,1.484206304,0.33288094,1.272477538,-1.365366609,FCC_SS
-7.388027082,7.020022924,0.6674036211,6.917911972,-1.507248129,0.134362258,1.924140377,7.241478824,2.323227593,-0.2670678456,1.630371786,2.810079154,7.053411258,Im
-0.1369961478,0.4055283903,-1.068461374,0.7088165434,-0.2502231534,0.08198221007,-0.2380935285,0.6595498292,-0.2485265105,0.281300221,1.348981636,0.1159754972,0.6054857538,FCC_PLUS_BCC
1.706639315,0.8125508476,1.575067922,-0.203498765,1.311937854,-0.31957202,-0.6652232667,-1.988158622,0.001418061692,-0.8466404304,-1.121407583,-0.8110828048,0.46076478,BCC_SS
-1.105932138,-1.382125,-0.2913047277,-0.834487042,-0.1304384932,0.2539929667,0.5216711389,0.03210490585,0.3943055965,0.6665576987,-0.04254974005,0.3821404685,-0.6778802289,FCC_SS
-1.078045068,-0.9496400073,-0.0004696314116,-1.502704577,1.256030593,-1.787184562,-0.6555919677,1.120486946,-1.390806945,1.085697981,0.07964835337,1.09465421,-1.813840352,FCC_SS
-0.3024349256,-0.4625283846,0.3057377,-1.308013581,0.3825065907,-0.9755986303,0.6515670848,0.2939861464,-0.3542695777,0.1437329492,0.5191975547,0.8936445952,-1.774880749,Im
1.996511422,0.1907599975,0.7876752995,-0.5252405807,0.4648585475,-0.7232496772,-0.6301991183,-1.908920386,0.1365051913,-1.410649423,-1.821067775,-1.799651778,-1.797931243,BCC_SS
-0.499172634,-0.3874512593,-0.5211381444,0.1028396965,1.160717663,-0.135085682,1.081010247,0.8486631328,-1.001946099,1.088067586,0.6575797263,0.6046336855,-0.3272740721,FCC_SS
1.020594377,1.244315125,0.4084185639,-1.670580116,0.2841181681,0.8077772661,-1.11472012,-1.205389402,0.007509815447,-1.434685419,-1.884463849,-1.075867757,-0.3755091615,BCC_SS
0.4192960893,-0.7311703223,2.084709781,-0.01456487423,-0.6090484604,0.6089533871,0.3681567929,1.600744318,1.868294236,-0.3495390688,-1.278079056,2.082969129,1.840972041,BCC_SS
-0.03033045076,0.1783975011,-1.491702547,0.9670682857,0.9591708158,0.7174376626,1.832202117,0.4998655201,-0.2490735507,0.3441833764,1.819843235,-0.1641524385,0.4279877142,FCC_PLUS_BCC
1.045605919,0.2488096826,0.8301648549,1.361721057,-0.9420350989,1.36809567,1.150708578,-1.220306643,-0.6641663104,-1.242486791,-0.9267264556,-1.087533271,0.334747601,BCC_SS
-0.8066929544,-0.8901430247,-0.5020753767,-0.3233530758,5.087171039,-0.4390214558,0.5386532777,1.406564259,-1.510467126,1.980809875,0.4315763558,0.7294088252,-1.047996278,FCC_SS
0.1435323867,0.7639114542,-0.580302336,1.505621397,-0.6989602519,0.424667897,1.302662668,0.6263173492,0.7835324032,-0.1152968208,1.067479942,0.1761172698,0.9977596939,Im
0.04436965322,0.5730680311,-1.114822304,1.126829237,-0.4221498143,-0.08276065509,0.5142478393,0.2487834621,-0.1735065549,-0.001222144273,1.171262091,-0.09596025732,0.7252541774,BCC_SS
-0.01395916123,0.193561669,-1.520777684,0.9856518285,0.9953903704,0.7276593644,1.837825333,0.4955843765,-0.248249331,0.3435939083,1.849853189,-0.1658523758,0.4357711831,FCC_PLUS_BCC
0.53097829,0.6862655009,0.9211616902,0.5454206272,0.1881412212,-0.8321912407,-0.3327598377,-0.2439006807,0.9498786133,-0.4087690646,-0.1568813883,0.2748547095,1.39441492,Im
0.5389681784,1.695700244,1.035973454,0.2626922783,-0.302138934,-0.152834003,1.054419596,-0.5058478021,1.200923252,-0.5654455202,-0.4569318433,-0.4567642179,1.149438469,Im
-0.7166482917,-0.5974996373,0.2295845204,-0.4151575096,0.5272198698,-0.06326523341,-0.2362809004,1.322921139,-0.2942739156,0.9630095729,0.1528779773,1.352772761,-0.9986974869,FCC_SS
-0.1473335615,0.02697382654,-1.724869616,0.1542719719,-1.187633137,-0.2202814744,-1.013314521,-0.307244581,0.7386598056,0.04401781233,0.6661946355,-0.4206661281,0.3957693777,Im
0.656281992,0.06310155339,1.396312522,0.4649689934,0.2457829992,-0.8812320003,-0.07693426122,-0.5290756702,1.231818951,-0.4864593663,-0.6989765824,-0.1011569643,1.244798304,BCC_SS
-1.096108898,-0.9614201798,-0.006571642377,-1.504432186,1.289969843,-1.844118995,-0.6590749381,1.159030278,-1.431258172,1.10442797,0.08102264605,1.108615846,-1.842604184,FCC_SS
-0.8198588193,-0.9064821328,-0.5111803752,-0.3236127141,5.17479179,-0.4448107107,0.5415517625,1.399637169,-1.516775128,1.972660438,0.4455819036,0.7412676522,-1.048257834,FCC_SS
0.8578159937,0.04344910507,0.6075211887,1.519517659,-1.392463697,1.472634545,1.033218362,-1.052729772,-1.240374491,-1.284548304,-0.8775784271,-1.127091262,0.2742928613,Im
0.8629055214,0.00868767868,1.51114936,0.3220854686,0.4162135732,-0.5179587034,-0.2961335671,-1.137945729,-1.095925367,-0.7393702946,-1.476842825,-0.719969297,0.4669189193,BCC_SS
0.8522918536,0.2810740413,0.6391759768,1.356314783,-1.110583478,1.29580904,0.9247001574,-1.0549277,-1.161900791,-1.19817708,-0.9002719271,-1.111459959,0.2961503589,BCC_SS
-0.1692174808,-0.03700452784,-0.6061734999,0.4374207043,0.286545753,-0.588628475,-0.3864237708,0.2873015722,-1.082627785,-0.02441847719,0.6498564357,0.2523348326,0.08882447843,Im
0.7763702819,1.564665181,0.8668271977,-0.1643012527,-0.598446103,0.8004171249,1.005117639,-0.6201835103,1.209905209,-0.728714534,-0.6721664813,-0.6875091459,1.008010701,BCC_SS
0.03448903615,0.5697761108,-1.090015399,1.10403131,-0.423462477,-0.08856266873,0.5146304383,0.2463928095,-0.1650138039,-0.006403336536,1.182175648,-0.08090166445,0.7295304748,Im
2.165934528,-0.02765559529,0.6335296759,0.3984114488,1.948726063,-1.322207578,-1.128995779,-2.172000083,-1.024087824,-1.870532175,-2.823371398,-1.318675521,-0.1398133152,BCC_SS
-0.4067930631,-0.05417397274,-0.4619430782,-0.3570055768,0.3243269697,0.1150198603,-0.555887419,1.051558535,-0.9497176633,0.9801735896,0.6392487991,0.7909325335,-0.3374995492,Im
-0.25300306,-0.1083615385,-0.5885881851,0.2960376298,0.004163620712,-0.1947019685,-0.8370302298,0.6504348255,-0.2511829089,0.6573009973,0.9521747911,0.5395199773,0.01920271868,Im
0.6064762797,1.642781328,1.006567517,0.1829276778,0.1278806692,-1.063579004,1.27814746,-0.6392255674,0.9870748354,-0.4801913042,-0.4369239033,-0.5272674837,1.000452613,Im
-0.1742651782,0.8402556028,-0.6552588804,-0.1055576861,-0.7047049091,1.001785146,0.02830076772,0.9401951884,0.05201035613,0.9014588363,0.9733931655,0.5525826586,0.09516935676,Im
0.5311329611,-0.4290163385,0.3093298861,1.886003419,-2.826929383,1.697113201,-0.6711553933,-0.6107744767,-2.315785567,-1.426955096,-0.4397465077,-1.295669171,0.008803298352,BCC_SS
-0.5489028212,-0.3584567436,-0.121380344,-0.1258034466,0.4738143696,-0.7889840354,-0.1788744252,0.6367737448,-0.9396077585,0.4707432775,0.5558870341,0.7531986481,-0.3925294162,Im
0.2517972824,1.695023126,-0.4160068938,0.5266521445,-1.630588675,1.294828896,1.805597312,-0.3626325388,0.8127413705,-0.2545163637,1.597777793,-0.4043458578,0.558670376,Im
0.2449991067,1.821150723,-0.1238071829,-1.115338261,-1.93704896,2.110654358,-0.6250082885,-0.3389314013,0.9710962967,-0.08132494643,1.875150521,-0.3970976942,0.4293027401,Im
0.1604057999,0.4888362462,-1.621909149,1.38584524,1.373720547,0.8089698376,0.1205262117,0.2082924541,0.05107213824,0.08982427752,1.990903498,-0.4069244099,0.5592985136,Im
0.1492066078,1.543135973,-1.661383964,1.547724449,-1.129126194,0.7926390057,1.014443609,-0.1548632774,0.1023957135,-0.2689481739,1.877260804,-0.4438703204,0.9459547632,Im
0.9445910971,0.06264458031,1.17625337,0.6509280458,0.3273136756,-0.8966296869,-0.7193673928,-1.179370453,-1.250986085,-0.8947757511,-1.093410093,-0.928155317,0.3671060746,BCC_SS
-0.04129365083,0.9943945615,-0.4508915227,-0.3603166812,-0.9187383717,1.233902136,0.06924685872,0.4931134313,0.320714806,0.7273139674,1.174742623,0.4321471397,0.02935378,Im
-0.2971065066,-0.1081537405,-0.5328188625,0.4405088284,0.2191678018,-0.4406969003,-0.03416657569,0.4460620341,-0.5499871091,0.2411440607,0.7758380448,0.3206279077,0.04090506113,FCC_PLUS_BCC
-0.6063832291,-0.4051502518,-0.07894413457,-0.2472795179,0.5333750699,-0.8420956858,-0.1964554375,0.6549346116,-0.9898528883,0.5297341253,0.503776535,0.7974631372,-0.5363356624,Im
-1.037807882,-1.485108941,-0.239367368,-0.8066782572,-0.2526695544,0.4198446197,0.2062538995,-0.01796364452,0.3948827104,0.5446693059,-0.06975826916,0.3286356329,-0.6885697473,Im
0.7651437704,1.255188213,0.5615644672,-0.5426418707,-0.96454916,0.72931608,-0.6528589378,-1.003087239,-0.3940058536,-0.8557424109,-1.083020647,-1.125475672,-0.327496745,BCC_SS
-1.115474482,-1.39017936,-0.2972522525,-0.8433489782,-0.1265329458,0.2585728992,0.526981635,0.03760866145,0.3935368142,0.6764332744,-0.04362999863,0.3825330791,-0.6760167519,FCC_SS
0.6955206714,0.9328537184,1.077863359,-0.1144566168,-0.2031635071,-0.1434216633,-0.04340595962,-0.3225726995,1.530034222,-0.4790785159,-0.4259357575,-0.2445740874,1.546850191,BCC_SS
1.364127082,0.1542444484,0.6124443672,-0.2963493945,0.1969465312,-0.4907185011,-1.63192217,-1.201838869,-0.4806428012,-1.224404212,-1.604870656,-1.847805743,-1.736320042,BCC_SS
0.05030447965,0.6075754433,-1.05008049,1.129271178,-0.4557852167,-0.05824783744,0.7090416173,0.2652820384,-0.1239971363,-0.01442010344,1.16238802,-0.06413308434,0.7461554468,BCC_SS
1.051849075,0.4664452645,1.650742537,0.801925749,-0.433621709,0.9084130726,1.786229672,-0.5756807207,2.010670962,-0.6349982403,-0.6290313513,0.8153513449,1.993734071,BCC_SS
1.08303189,1.059408036,1.14820971,-0.1684536268,0.487138138,-0.9590879443,0.9360548761,-0.7451025852,1.401335724,-0.6734994989,-0.5389634397,-0.6158682454,1.213849768,Im
0.06585025468,0.6341268158,-1.081352712,1.15575434,-0.4454017607,-0.06349255881,0.6772393031,0.2469444968,-0.137858332,-0.03456052796,1.196527711,-0.08877140087,0.7546024692,BCC_SS
-0.1722024497,0.7967747016,-0.4379212884,-0.3302152497,-0.7274218978,1.074154474,-0.1614329653,0.5745015476,0.1595747451,0.9190677851,0.9776607038,0.5977484573,-0.06356721009,Im
-0.1942010839,0.8257526438,-0.7025198799,-0.07199253211,-0.6402237998,1.002494575,0.03975494968,1.034626583,0.0005339389422,0.935180655,0.9548009069,0.5647199422,0.139198915,Im
-0.2965882862,-0.0936508072,-0.5557640181,0.4591809809,0.2027626777,-0.3935308831,0.02895976727,0.4343466632,-0.5179920488,0.2393392204,0.7906399183,0.2945350152,0.06358507456,FCC_PLUS_BCC
0.8337141832,0.4417303968,0.3544885579,2.115567964,-1.601362647,1.656184374,-0.1035615818,-0.762652152,1.006986965,-1.766297782,-0.278149053,-0.8943290475,1.304696885,Im
-0.1817927148,0.8487258676,-0.7411671591,-0.02109688923,-0.6452162648,0.9790586972,0.06200163115,1.050630745,0.009202529902,0.9407788155,0.9743448523,0.5835656674,0.1761176686,Im
-1.11566659,-0.9691583221,-0.006393991746,-1.530282622,1.314228526,-1.896787109,-0.6857500846,1.164884806,-1.431115645,1.117478452,0.072488295,1.104529541,-1.849069585,FCC_SS
0.8303940208,0.9760955648,0.5716078998,-0.5152920055,-0.5119310878,0.3958234151,-0.8028268544,-1.028904685,-0.4497223184,-1.057525936,-1.410484493,-1.346150487,-0.5795259981,BCC_SS
-0.7279519635,-0.746965247,-0.03127015408,-1.596925166,1.082550519,-1.297840974,-0.4996058923,1.018387763,-1.385565115,0.9195002793,0.1334833758,0.9959981773,-1.780784445,FCC_SS
0.06818056357,0.7602179344,-1.592130448,0.8183840122,-0.4119667915,0.3437060334,-0.04638487732,0.7190802246,-0.4092722496,0.2821210174,1.562383861,-0.1000374449,0.8306034608,BCC_SS
1.831451383,0.5684239084,0.9139141809,-0.2594316504,0.7145969405,-0.9043826344,-0.1796671728,-1.23449255,1.020096081,-1.075484854,-0.8984069965,-1.155181501,0.6931486401,BCC_SS
0.3505881419,1.781428369,-2.060444473,1.658718774,0.2781081526,0.6357153395,-1.692164652,-0.4808145991,0.186225254,-1.7807799,1.67062578,-1.968085858,0.004350675256,Im
